X1,X2,X3,X4,X5,Y
19,16,-1,-2,8,3.5268151631734117
6,7,-2,9,-14,147.40770301865928
8,-13,6,-4,-2,-3.9148401746256827
7,11,-5,20,12,-206.5200592583718
-8,-16,14,-3,12,147.02418069725783
-5,-8,-1,20,-19,113.5322271169232
5,-6,-16,14,9,-101.05841306326629
-11,-12,-1,-15,-10,-35.29032978794816
-4,8,9,-11,15,207.82107366922162
20,-18,2,16,-20,-38.96158592533973
5,-3,-1,6,-6,-44.57340493332809
13,-19,-7,10,2,-53.04190010267278
10,-20,10,12,13,130.78457338003935
-11,13,4,8,4,11.263530484589179
18,-1,-13,17,-18,-3.7846074030971018
20,-7,2,-13,-8,227.57319896228054
15,4,0,-7,0,-0.0
12,-6,-20,6,-13,275.6674275914917
-8,3,-5,5,-9,79.11950601703366
-13,14,10,7,16,227.61418857187257
11,-20,13,-5,-17,-298.71205861214213
1,9,-8,-10,5,-98.47546942614899
8,-10,-1,-2,4,4.8945232085902965
-15,-15,1,-8,-11,26.7873358332045
8,-1,13,-20,6,-158.43549308776701
-5,-3,-16,3,-11,153.4295596433088
7,5,8,-17,-20,-4.926361867667263
19,-16,-8,-2,6,-48.890072466228304
14,3,3,2,-2,-10.477822780263146
-1,15,-14,0,-3,34.5
4,-18,-2,-15,-9,-260.5549359919626
-5,-3,20,13,18,-289.7632164915551
-8,9,-8,7,17,-198.59589200664684
4,19,-20,17,3,-48.981446493630315
15,-9,-19,-7,3,-95.75802371128643
-14,-2,0,-5,-6,20.64114471050631
-12,-1,4,16,-11,-112.2744285469136
0,-1,-18,-9,-1,3.5342465697929377
-3,-20,5,-11,6,13.304467325809451
4,-2,3,2,-15,-81.73846685277599
20,-20,-12,8,-13,181.64925611267705
18,-2,-3,9,16,-25.867053671214283
19,5,7,6,-18,-224.77123550028955
-17,19,2,16,-1,1.0161459285701921
-13,17,7,1,14,115.81332948963545
9,4,11,7,-18,-68.11611161284489
14,13,-12,8,11,-190.6006382436827
4,2,10,-20,4,88.30671059636872
19,13,12,1,11,139.40331445984916
8,14,-12,3,18,-164.33570028954693
19,8,3,-19,-13,-255.98595674267182
-1,-3,-9,14,-7,180.27596477887073
-9,-10,-20,20,-16,598.5309241814872
-19,19,3,18,-16,-227.11278397513271
-4,-2,11,-20,-13,459.024739666265
-4,-2,-2,-8,1,0.5012544190613937
19,7,6,-14,-17,24.687060056778996
13,9,18,-9,12,163.82304456623217
6,2,-6,-10,-15,-214.75290637239988
-3,12,-18,-17,19,-213.57687912813688
17,15,-20,3,5,-97.67134403537261
-3,3,12,17,5,108.35985050452443
-12,15,-6,-20,-20,-373.52496100206116
0,-13,18,17,-11,32.3985497998719
-17,-8,3,-2,16,38.74566286837495
11,-6,16,1,-8,-118.99907268021764
-1,5,19,-9,-2,-14.434995192299588
-11,-3,11,8,-13,-133.17919346281013
17,-9,-10,4,-10,104.27036544358555
-5,19,-12,-10,-2,12.534997528145007
-15,20,-16,15,-14,209.52594036731423
-20,15,-13,-1,18,-253.6227850279467
3,2,13,5,16,262.3532824255831
-13,20,-11,16,12,-116.29042303774682
7,17,0,-3,-15,19.631468357038145
-13,-16,-3,-2,14,-25.43573424890723
19,-12,20,12,6,138.78884222744156
-12,-3,-20,-4,-3,71.37848090755983
-3,20,-6,0,9,-53.99999998709412
-14,3,-9,5,13,-211.81668440130963
18,10,-3,-16,-9,88.31532539221665
16,4,-16,-3,4,-62.586302870747765
-4,-16,-19,19,-14,147.45148268519642
15,4,-20,-4,6,-140.19958041282626
-9,0,17,-18,-15,-37.84376560384628
-11,-17,-1,-19,9,97.09330445155415
4,-6,1,17,-12,141.35848475204523
4,0,-11,20,-7,-107.46526897959242
-6,18,-12,-6,-12,248.56662982788197
-3,-1,-2,-16,-10,93.09604398100448
5,-14,14,-9,13,68.68626890685564
-8,-7,-11,12,6,-79.45421178378206
-4,-3,-8,-11,16,204.42474042130067
-19,-7,-20,1,12,-245.2814528446424
-13,18,12,3,15,215.8365015555716
-16,-13,9,10,-8,-59.644328490131144
-10,11,-2,-12,-18,4.91726297793989
17,-14,-14,8,9,-77.92295566065852
-10,6,-17,6,-17,236.6118317034735
5,-8,6,-8,12,99.15036199205056
-7,7,-16,-18,8,-159.51202053912738
-14,9,13,1,-17,-222.34745730574937
13,8,6,-5,-17,-112.49866686815747
5,18,0,14,-20,-554.9984892192281
2,-5,4,16,13,-41.58872746915422
2,-14,-6,-17,6,-107.47991441095772
-10,0,4,-14,10,58.08450433933977
4,11,6,18,-8,154.2577481002258
-9,-9,-4,-15,-10,91.08454201450003
-14,-19,9,-7,-2,-23.582020545792112
-20,13,-7,-19,0,-0.0
16,3,-19,-20,20,90.35795628807129
-4,3,-17,3,19,-323.8884250868661
12,3,15,14,-18,-510.5547510520061
-14,17,15,-15,2,45.08730790801566
-2,-14,-16,1,-6,89.49731167465583
1,1,16,-3,16,307.16382437867804
6,-16,12,-13,9,153.41946513475895
-2,-7,8,6,2,22.398020012990663
-9,9,20,1,-14,-278.1086952304621
0,16,16,1,1,21.289691830107124
19,-13,-9,7,6,-70.92399656489465
3,1,-17,-19,12,46.39822680109765
-16,-16,18,-5,-15,-320.93296390110555
9,17,20,10,-19,-180.583476958185
-20,20,11,-7,-17,-348.29299539188776
5,6,10,11,-17,-103.01311961521807
-2,14,2,-8,7,-132.88903716781982
-14,-1,0,-9,-4,28.12406822157102
1,10,16,18,16,-175.7991889954995
20,4,-8,-5,-20,138.71890251401237
7,11,18,-4,6,106.02061820486159
-4,5,14,2,1,16.11128366188526
13,13,-1,-7,-1,-2.9016129413213285
-4,-13,18,-10,4,42.70234300119025
-20,19,-8,-2,-6,53.12564574631859
4,8,1,-20,-9,-3.216183600066003
-19,-5,-15,-15,1,-6.815820089895871
-15,3,-19,2,-18,347.6623001470162
9,4,-3,-7,1,-5.916446280881319
6,-11,11,0,-13,-143.00000017916352
-13,20,-3,-17,-12,-250.96269418937374
-9,4,-8,-16,6,-222.92559004028016
-9,-15,11,-7,4,78.08163139445927
2,-15,4,-2,-11,-45.141969450010826
14,14,5,-1,-1,-4.990489010181573
2,19,12,-13,13,515.698058931778
14,18,9,-9,13,319.1260101536896
4,3,-14,-3,10,-143.48808532367008
20,6,-7,17,11,71.02403596490026
-2,1,12,7,1,11.099854563739205
17,-18,-4,-3,-20,23.203761990847216
5,12,1,8,-20,49.59765850385694
5,9,-2,-5,20,-120.03995913994856
-11,2,2,4,2,-11.95557132139976
-13,10,7,17,-9,-242.05620372478157
-3,-7,1,10,-15,-39.13061404809843
13,-4,-19,-7,-16,241.50735940517737
-16,18,5,3,-7,-39.702848458810465
-18,-13,8,19,-16,83.83645999291008
2,-4,-5,-17,-18,-320.4542144940704
-5,4,14,19,3,101.51350857816865
-14,-11,-8,7,9,-66.27619531310091
-5,-8,-20,-15,14,-162.19412261119288
-16,-17,2,-11,13,48.656711417913705
-19,11,0,-7,-10,-53.79980367442531
11,-14,4,10,1,19.817457828433753
-6,-1,-20,1,20,-362.52606059536873
-10,-14,-20,0,-20,399.999999999999
-1,-16,18,-16,16,502.1276697301158
-7,-5,1,-5,-2,-1.5971864037741905
-5,-18,7,2,-8,-70.47781948396053
-13,-5,17,-19,-16,-276.83561092741667
10,-9,-14,-2,-3,45.53968644163366
3,-17,-7,17,8,6.274396654627349
-18,-11,-7,-10,2,-23.285292720566357
-10,-3,-4,-14,-20,73.05049326228252
5,-8,-10,9,-13,408.80523096996995
-18,-20,-1,13,-14,-30.992352914205767
14,-7,5,-16,-15,-161.7105074938653
-3,-5,5,12,-4,-71.95426601424057
2,-14,-19,4,-12,165.68845102910967
-11,-13,-20,-8,6,-133.37328177941737
8,-1,20,-13,7,95.10891319405559
7,-19,-7,-8,-17,-146.70901279160114
-12,-6,-20,0,-20,399.99996651021354
-17,18,-19,-10,15,-646.9280899478224
20,15,3,-3,8,12.936978815377556
-17,-3,18,-2,4,69.4835259165397
-5,6,6,-18,-4,-93.08825058771626
-1,17,14,-20,10,154.12296312905968
-9,16,-16,5,-10,216.20405235393144
-17,10,-10,-20,-7,174.1174336730638
0,-17,14,-1,11,203.99450362177538
-7,-7,3,19,-12,-52.70876403788036
-12,7,-18,-9,10,-142.06489483756832
-4,-16,5,19,18,421.83992626348476
-8,-3,-17,-6,2,-34.84773170570827
-18,-12,10,16,18,376.08981054416415
18,8,-15,-6,11,-197.32792523174774
-10,12,11,-3,14,138.47067644866908
-12,11,-19,3,14,-285.3203717251346
15,20,18,18,0,0.0
8,-14,9,-6,-11,-38.383059765602006
-6,-11,-5,-16,1,5.44905977356111
-13,16,0,-9,-1,19.455742210539196
19,-6,-7,11,7,-176.9356066282062
-3,7,15,19,6,122.1497983757387
11,-13,4,20,3,63.585887592444365
0,6,-19,0,-16,224.0
19,-1,8,-6,14,75.85207448405902
10,-7,-3,-14,-3,0.48342921043671716
1,-8,19,-18,-6,-49.26528031589937
13,7,16,-14,-9,-220.6764017343566
-6,-9,-20,-19,-9,230.97118477034408
-12,8,2,2,14,20.182130860143346
2,-4,-14,11,-20,134.54516648500154
-12,10,-12,-8,2,-4.2444035014583905
-9,-11,-13,13,18,-289.5603001453602
6,-15,15,0,-9,-135.0000000000957
-4,0,-6,20,3,-43.93325279046703
-17,13,11,8,0,0.0
8,-9,-1,18,-4,78.2789517271689
-12,1,-4,3,-14,46.895037871652434
7,-6,10,-2,-4,-32.34408850281547
-11,-16,-12,-5,6,-76.49517846682335
1,11,18,-17,-18,-594.0038455109769
18,13,-9,-1,13,-123.0797386497353
-2,17,4,1,-18,-67.39134645047423
0,11,20,16,10,379.2519766619026
18,-7,-14,11,14,-276.29168383332745
16,-8,-1,10,18,202.24861194131
-15,1,-10,-18,18,-371.4912306467946
-9,7,-7,20,-15,59.893645701682786
3,-14,-20,7,-10,120.21854942211426
18,-20,-6,0,-11,66.0
20,13,9,-5,13,119.19484668030725
16,11,7,-5,-10,-100.84675013219555
-3,19,-2,7,-1,4.17271763821075
4,7,-8,-17,-16,214.49025370886943
-17,-8,20,-18,18,126.61181342542105
-12,14,14,-12,-2,-43.38385245438306
6,17,16,19,-6,-114.36961327183657
3,-15,-9,20,9,-84.81188970104466
-2,17,-20,2,-6,132.29666948601079
18,-4,-19,-18,7,7.875903266546501
18,-8,-17,12,-1,-4.336362374254394
-13,8,6,-3,-19,-130.882759727697
17,8,-8,-15,-14,139.02932933685798
-11,1,-17,6,6,-121.47714014284375
7,0,4,9,6,108.09078468274478
8,-13,-15,17,-10,168.40871862378492
8,7,20,-4,20,462.0565461076541
14,16,-5,-18,-5,206.5578872255649
-14,-18,-10,-3,-2,27.174196492949413
-4,0,-13,6,-16,165.4641006157375
12,18,0,20,-10,-62.097265996710576
-3,1,18,-3,8,217.88577465710665
0,11,8,-4,8,81.55796853114833
7,-10,-5,-10,-14,87.43965618503528
20,16,8,2,9,103.6722693474221
5,-13,-2,1,2,-0.9967304979775804
3,-1,8,2,14,97.04451766415742
16,8,-14,-13,-7,33.602193258532154
-17,9,-10,-7,14,-174.6122822567905
5,-4,14,-14,9,166.43546926260427
18,9,16,19,-20,-402.2662125972512
-12,3,16,-16,11,89.68395277860006
11,-19,9,-12,12,109.93353310765961
-12,10,1,-18,-1,-20.33802965397077
-5,-11,8,-13,17,409.37353478746644
11,15,17,-18,10,173.59395567104048
-5,0,-20,14,9,-27.311717369755875
-18,-7,13,13,-5,-158.30768635283025
5,2,-18,-1,8,-153.5454191016378
-5,13,6,-16,-2,58.632943452740975
8,-8,-4,-6,3,12.547313958653797
11,-9,-1,-10,1,2.6204478833579388
14,-10,9,9,14,255.92843123861115
-18,-11,9,-7,15,147.6535640759518
7,6,0,1,-16,3.2898526094367666
-9,-1,-16,15,11,-180.4520606127706
19,1,5,7,-11,-87.15479609067587
14,-12,-4,19,14,355.46082906674087
20,11,8,-7,8,42.52577065049541
19,-15,-17,-12,-12,179.3980278247341
-20,-11,-1,-3,18,-62.56359067080279
-2,-7,-15,17,-10,252.1307898617909
-12,-11,15,-18,-20,125.90890989153385
14,3,-3,17,-15,295.2681479618586
-20,-5,-1,-1,-5,8.5574213371834
14,-7,6,11,-2,-22.73448982653947
19,-7,14,19,11,408.4127569546519
-12,-17,-7,-3,3,-29.61292550111437
15,5,14,-17,-19,15.87905330490034
-5,3,9,18,15,336.06363981083
10,11,-9,5,5,-49.07546205793486
-19,3,-19,-14,-18,710.4897286389097
-4,19,8,-10,12,201.06566561411677
-15,-9,3,12,-10,-44.81313172843274
14,11,3,1,-12,-15.65562827625489
17,-5,-8,1,0,-0.0
-7,-17,-14,-19,-9,308.87686301041117
-17,-13,-9,17,19,172.1596940039425
-4,-10,8,-17,-1,-2.3979379667457366
12,-20,-15,7,17,-307.0838936163812
-4,-10,-4,-12,-16,12.048123765235772
15,17,-6,14,8,91.77845513828552
-20,-19,16,2,-6,-77.55449044888749
14,11,-13,-12,17,-835.7899360684788
-16,-17,-11,15,2,50.63589968296239
6,-15,-13,-3,-5,54.096709932179046
-14,4,-20,-9,-10,357.4740604232688
-14,-1,-3,9,4,-20.943114151763268
-16,15,14,0,-1,-14.0
-4,-7,-15,-4,-17,301.6067398415204
-12,-19,10,-3,-19,-117.92738236429857
7,-6,11,-7,15,-210.2874146612742
-15,-5,-16,-10,6,-24.117809017389053
19,13,-12,10,6,-214.10874470483714
11,-15,6,5,20,39.99551092662744
8,-6,-12,-18,-1,-18.482745005824942
8,2,-19,5,-8,248.89091081383154
-3,11,19,15,-15,-219.47134373393425
-4,-5,0,5,-7,25.544392601834055
5,-10,5,-19,-7,-57.65076346233243
-1,-8,16,-1,9,185.69077891475445
9,-5,15,15,-18,-323.4482500232896
7,-15,-19,14,13,-466.6195914011655
